ID,HanChar,GroundTruth,ImageBox
DVSKTT_thu.VII.6a.0,業承二兄治踰四纪然背義而域越望風而略,業承二兄治踰四紀然背義而滅趙望風而降,"[[254.0, 57.0], [298.8181818181818, 57.0], [277.0, 797.0], [274.9090909090909, 797.0]]"
DVSKTT_thu.VII.6a.1,隋遂成此狩之辱由其自取也鳴呼天命康常,隋遂成北狩之辱由其自取也嗚呼天命靡常,"[[224.0, 53.0], [269.72727272727275, 53.0], [247.0, 798.7272727272727], [245.8181818181818, 798.7272727272727]]"
DVSKTT_thu.VII.6a.2,人心難信前乎安陽王恃有龟瓜之瑞意心,人心難信前乎安陽王恃有龜爪之瑞怠心一,"[[195.9090909090909, 56.0], [242.63636363636363, 56.0], [241.72727272727272, 757.5454545454545], [217.72727272727272, 757.5454545454545]]"
DVSKTT_thu.VII.6a.3,形而國随以臧後乎趟越王恃有龍瓜之样驕,形而國隨以滅後乎趙𧻗王恃有龍爪之祥驕,"[[165.0, 56.0], [214.54545454545453, 56.0], [190.0, 796.0], [188.63636363636363, 796.0]]"
DVSKTT_thu.VII.6a.4,心一生而國随以亡祥瑞之事果何益哉遭武,心一生而國隨以亡祥瑞之事果何益㢤趙武,"[[135.0, 55.0], [184.63636363636363, 55.0], [161.0, 795.0], [158.63636363636363, 795.0]]"
DVSKTT_thu.VII.6a.5,帝使仲始托婚於安陽王之女乃窃其瓜以,帝使仲始托婚於安陽王之女乃窃其龜爪以,"[[106.0, 52.0], [151.72727272727272, 52.0], [129.0, 792.0], [127.81818181818181, 792.0]]"
DVSKTT_thu.VII.6a.6,伐安陽王而取其國則趙武帝之計險矣而越,伐安陽王而取其國則趙武帝之計險矣而趙,"[[76.0, 54.0], [121.72727272727272, 54.0], [99.0, 794.0], [98.72727272727272, 794.0]]"
DVSKTT_thu.VII.6a.7,氏导藏於漢後南帝使雅郎托娶於超越王之,氏尋滅於漢後南帝使雅郎托娶於趙𧻗王之,"[[47.90909090909091, 55.90909090909091], [71.9090909090909, 55.90909090909091], [438.27272727272725, 446.72727272727275], [414.27272727272725, 446.72727272727275]]"
DVSKTT_thu.VII.6a.8,女乃窃其龍瓜以伐超越王而稷其衣則後南,女乃窃其龍爪以伐趙𧻗王而移其祚則後南,"[[16.0, 55.0], [63.81818181818181, 55.0], [42.90909090909091, 796.9090909090909], [39.63636363636363, 796.9090909090909]]"
DVSKTT_thu.VII.6b.0,帝之術矣而李氏卒陷於隋噫藏人之國人,帝之術深矣而李氏卒陷於隋噫滅人之國人,"[[237.0, 59.0], [282.72727272727275, 59.0], [260.0, 808.5454545454545], [259.72727272727275, 808.5454545454545]]"
DVSKTT_thu.VII.6b.1,亦臧其國天道招照足為明戒梅黑帝起自,亦滅其國天道昭昭足為明戒梅黒帝起自驩,"[[205.8181818181818, 59.0], [255.45454545454544, 59.0], [252.72727272727272, 810.4545454545455], [226.72727272727272, 810.4545454545455]]"
DVSKTT_thu.VII.6b.2,州念楚客之政奉兵攻之南捷海嶺北距李,州忿楚客之虐政󰁮兵攻之南㨿海嶺北距李,"[[174.9090909090909, 59.0], [225.45454545454544, 59.0], [200.0, 812.3636363636363], [196.72727272727272, 812.3636363636363]]"
DVSKTT_thu.VII.6b.3,唐可謂豪傑之主也惜其禦冠蒙水人心寡助,唐可謂豪傑之主也惜其禦㓂非才人心寡助,"[[144.9090909090909, 59.0], [193.54545454545453, 59.0], [169.0, 804.7272727272727], [166.72727272727272, 804.7272727272727]]"
DVSKTT_thu.VII.6b.4,而不融過揚思最之乱也馮有盖以唐林之英,而不䏻遏楊思朂之乱也馮布盖以唐林之英,"[[115.0, 60.0], [160.72727272727272, 60.0], [138.0, 807.6363636363636], [136.8181818181818, 807.6363636363636]]"
DVSKTT_thu.VII.6b.5,豪惡正平之苛唐兄弟乐寺再起拯民乱布,豪惡正平之苛虐兄弟乘時屈起拯民󰰻乱布,"[[85.0, 58.0], [110.0, 58.0], [485.45454545454544, 458.6363636363636], [460.45454545454544, 458.6363636363636]]"
DVSKTT_thu.VII.6b.6,德立劝可謂仁厚之主也惜其子安不能嗣守,德立功可謂仁厚之主也惜其子安不䏻嗣守,"[[55.81818181818182, 58.0], [103.54545454545455, 58.0], [79.0, 809.4545454545455], [75.81818181818181, 809.4545454545455]]"
DVSKTT_thu.VII.6b.7,見立於破靳迎降趙昌雖有杜英输謝國之,見立於破𣂷迎降於趙昌雖有杜英翰謀國之,"[[27.90909090909091, 59.0], [74.63636363636363, 59.0], [51.0, 808.5454545454545], [48.81818181818181, 808.5454545454545]]"
DVSKTT_thu.VII.6b.8,臣亦無救乎氏之亡也曲先主世為巨族雄,臣亦無救乎馮氏之亡也曲先主世爲巨族䧺,"[[0.0, 59.0], [41.90909090909091, 59.0], [21.0, 805.7272727272727], [20.0, 805.7272727272727]]"
DVSKTT_thu.VII.7a.0,膺智署因唐之群心爱戴共推為主都于羅,睿智畧因唐之亡群心爱戴共推為主都于羅,"[[251.0, 65.0], [278.0, 65.0], [632.5454545454545, 448.45454545454544], [605.5454545454545, 448.45454545454544]]"
DVSKTT_thu.VII.7a.1,淑民安國治功德来享年弗从曲中生克承,城民安國治功德永垂享年弗久曲中主克承,"[[223.0, 61.0], [250.0, 61.0], [610.0, 448.3636363636364], [583.0, 448.3636363636364]]"
DVSKTT_thu.VII.7a.2,先業绰有相風退籌火勝肖人意表興北朝諸,先業綽有祖風運籌决勝出人意表𭁈北朝諸,"[[198.45454545454547, 60.0], [248.27272727272728, 60.0], [221.0, 787.6363636363636], [215.72727272727272, 787.6363636363636]]"
DVSKTT_thu.VII.7a.3,國而抗衡為我越之今主定府籍管甲之職制,國而抗衡為我𧻗之令主定府籍𬋩甲之職制,"[[166.72727272727272, 62.0], [217.36363636363637, 62.0], [191.0, 783.9090909090909], [186.72727272727272, 783.9090909090909]]"
DVSKTT_thu.VII.7a.4,度立中道崩至於後主瀆於干戈賦役,度稍立中道崩殂至於後主瀆於干戈賦繁役,"[[137.72727272727272, 61.0], [186.45454545454544, 61.0], [161.0, 782.9090909090909], [156.8181818181818, 782.9090909090909]]"
DVSKTT_thu.VII.7a.5,重百姓惡嗟寻為南漢所藏捞正公念我越土,重百姓怨嗟尋為南漢所滅楊正公念我𧻗土,"[[107.81818181818181, 61.0], [153.63636363636363, 61.0], [130.0, 772.4545454545455], [127.81818181818181, 772.4545454545455]]"
DVSKTT_thu.VII.7a.6,宁久為南漢所供收用豪傑大興旅两敗,宇久為南漢所併收用豪傑大興󰒂旅两敗賊,"[[77.0, 62.0], [122.72727272727272, 62.0], [100.0, 777.2727272727273], [98.81818181818181, 777.2727272727273]]"
DVSKTT_thu.VII.7a.7,将尽徒章图然備患無謝更為麦先所弒先,将尽復轝圖然僃患無謀更為󰒂兒所弑吳先,"[[49.81818181818182, 61.0], [97.54545454545455, 61.0], [73.0, 781.0], [68.9090909090909, 781.0]]"
DVSKTT_thu.VII.7a.8,主誅公美之贼臣破弘操之就敵置交武百官,主誅公羡之賊臣破弘操之勍敵置文武百官,"[[19.90909090909091, 61.0], [68.54545454545455, 61.0], [44.0, 784.8181818181818], [39.90909090909091, 784.8181818181818]]"
DVSKTT_thu.VII.7b.0,之階定律命衣服之制真济世之肯方也然顧,之階定律令衣服之制真𦙟世之奇才也然顧,"[[240.8181818181818, 62.0], [290.45454545454544, 62.0], [265.0, 791.5454545454545], [262.6363636363636, 791.5454545454545]]"
DVSKTT_thu.VII.7b.1,托求人禍及後嗣揚三寄以外戚之親受托孤,托非人禍及後嗣楊三哥以外戚之親受托孤,"[[210.9090909090909, 58.0], [259.54545454545456, 58.0], [235.0, 787.5454545454545], [232.72727272727272, 787.5454545454545]]"
DVSKTT_thu.VII.7b.2,之實然废主自立難篡我之誅吴後,之寄然廢主自立難迯簒弑之誅吳後主克復,"[[179.0, 58.0], [207.0, 58.0], [573.3636363636363, 452.3636363636364], [545.3636363636363, 452.3636363636364]]"
DVSKTT_thu.VII.7b.3,相宗之業保安境内之民是為平之主然政,祖宗之業保安境内之民足爲承平之主然政,"[[151.72727272727272, 59.0], [202.36363636363637, 59.0], [176.0, 784.7272727272727], [171.72727272727272, 784.7272727272727]]"
DVSKTT_thu.VII.7b.4,尚姬息於武功及其天策王以先主之,尚姑息黷於武功禍及其身天策王以?主之,"[[121.0, 57.0], [145.0, 57.0], [509.5454545454545, 445.72727272727275], [485.5454545454545, 445.72727272727275]]"
DVSKTT_thu.VII.7b.5,嫡嗣始為奸臣所篡面不能正其罪終以南晋,嫡嗣始爲奸臣所簒而不䏻正其罪終以南晋,"[[92.9090909090909, 58.81818181818182], [481.45454545454544, 58.81818181818182], [116.9090909090909, 445.8181818181818], [457.45454545454544, 445.8181818181818]]"
DVSKTT_thu.VII.7b.6,所逼而不能讓其功依威福之權竟失友于,所逼而不䏻讓其功𢫔作威福之權竟失友于,"[[62.0, 58.0], [85.0, 58.0], [445.9090909090909, 440.9090909090909], [422.9090909090909, 440.9090909090909]]"
DVSKTT_thu.VII.7b.7,之義皆庸才之主也嗟夫自有天地即有網常,之義皆庸才之主也嗟夫自有天地即有綱常,"[[34.0, 57.0], [58.0, 57.0], [423.45454545454544, 446.72727272727275], [399.45454545454544, 446.72727272727275]]"
DVSKTT_thu.VII.7b.8,父為于網悲為臣綱萬古截然而不可素彼,父為子綱君為臣綱萬古截然而不可紊彼矯,"[[8.0, 57.0], [50.90909090909091, 57.0], [30.0, 790.3636363636363], [28.0, 790.3636363636363]]"
DVSKTT_thu.VII.8a.0,公麦乃揚正公之姜儿忘其泰之恩率其黨,公羡乃楊正公之󰒂兒忘其豢養之恩率其黨,"[[257.90909090909093, 58.0], [298.9090909090909, 58.0], [278.0, 799.0], [276.09090909090907, 799.0]]"
DVSKTT_thu.VII.8a.1,而殺正公是以于面殺其友竟為先主所誅三,而殺正公是以子而殺其父竟為先主所誅三,"[[228.0, 60.90909090909091], [251.0, 60.90909090909091], [612.8181818181818, 444.8181818181818], [589.8181818181818, 444.8181818181818]]"
DVSKTT_thu.VII.8a.2,哥乃暴昌岌之舊臣背其倾托之言逐其君而,哥乃吳昌岌之舊臣背其顧托之言逐其君而,"[[199.8181818181818, 54.0], [244.72727272727272, 54.0], [222.0, 795.9090909090909], [218.0, 795.9090909090909]]"
DVSKTT_thu.VII.8a.3,自立是以臣而叛其君又為微主新戮乱賊之,自立是以臣而叛其君又為後主所戮乱賊之,"[[168.0, 59.0], [212.8181818181818, 59.0], [191.0, 788.5454545454545], [188.9090909090909, 788.5454545454545]]"
DVSKTT_thu.VII.8a.4,輩生前則不容天地之間没後則難逊春秋之,軰生前則不容天地之間没後則難迯春秋之,"[[139.0, 58.0], [182.9090909090909, 58.0], [162.0, 790.4545454545455], [159.9090909090909, 790.4545454545455]]"
DVSKTT_thu.VII.8a.5,法故史臣筆之通鑑滚致意於其間暖吳氏既,法故史臣筆之通鑑深致意於其間焉吳氏既,"[[470.8181818181818, 60.90909090909091], [493.8181818181818, 60.90909090909091], [132.0, 444.9090909090909], [109.0, 444.9090909090909]]"
DVSKTT_thu.VII.8a.6,十二使君来寺蜂起吴日慶唐林李期公,亡十二使君乘時蜂起吳日慶㨿唐林李朗公,"[[79.0, 59.0], [124.72727272727272, 59.0], [102.0, 792.3636363636363], [101.72727272727272, 792.3636363636363]]"
DVSKTT_thu.VII.8a.7,超频矯顺捷洄湖吴南帝处夜举阮超扶,㨿超類矯順㨿洄湖吳南帝㨿夜澤阮超㨿扶,"[[415.3636363636363, 57.0], [439.3636363636363, 57.0], [73.0, 447.72727272727275], [49.0, 447.72727272727275]]"
DVSKTT_thu.VII.8a.8,烈范防過藤州陳明公揽長州吴昌熾平,烈范防遏㨿藤州陳明公㨿長州吳昌熾㨿平,"[[19.0, 55.81818181818182], [64.81818181818181, 55.81818181818182], [43.0, 800.7272727272727], [42.63636363636363, 800.7272727272727]]"
DVSKTT_thu.VII.8b.0,矯公早捷举州阮太平摄三带批景振杜,橋矯公罕㨿峯州阮太平㨿三帶杜景碩㨿杜,"[[243.0, 61.81818181818182], [635.0, 61.81818181818182], [265.0, 452.0], [613.0, 452.0]]"
DVSKTT_thu.VII.8b.1,洞阮守捷捷连各守封域莫能相攝世道至,洞阮守捷㨿仙逰各守封域莫䏻相攝世道至,"[[212.0, 62.0], [259.6363636363636, 62.0], [236.0, 802.0], [233.8181818181818, 802.0]]"
DVSKTT_thu.VII.8b.2,北風俗洗消甚矣何則十三使君皆吴王之,此風俗澆漓甚矣何則十二使君皆吳王之舊,"[[182.8181818181818, 60.0], [228.63636363636363, 60.0], [205.0, 809.5454545454545], [202.8181818181818, 809.5454545454545]]"
DVSKTT_thu.VII.8b.3,臣當後王親征唐阮為毒失所中而殂為臣下,臣當後主親征唐阮為毒矢所中而殂爲臣下,"[[152.0, 60.0], [193.9090909090909, 60.0], [173.0, 808.6363636363636], [172.9090909090909, 808.6363636363636]]"
DVSKTT_thu.VII.8b.4,者固宜獲致討面雪後生之可也亦常圖,者固宜復讎致討而雪後主之耻可也亦當圖,"[[123.0, 59.0], [166.8181818181818, 59.0], [145.0, 812.3636363636363], [144.8181818181818, 812.3636363636363]]"
DVSKTT_thu.VII.8b.5,立嗣君以繼先主之繞可也胡乃君既遇害臣,立嗣君以繼先主之統可也胡乃君既遇害臣,"[[93.0, 59.0], [136.8181818181818, 59.0], [115.0, 810.4545454545455], [114.81818181818181, 810.4545454545455]]"
DVSKTT_thu.VII.8b.6,皆熬心各相雄長借偽紛妖求唯得於當,皆恝心各相雄長僣僞紛紜非惟得罪於當時,"[[436.45454545454544, 58.0], [462.45454545454544, 58.0], [87.0, 458.6363636363636], [61.0, 458.6363636363636]]"
DVSKTT_thu.VII.8b.7,抑亦始議於後世卒為丁先皇所定固其宜也,抑亦貽譏於後世卒為丁先皇所定固其宜也,"[[34.0, 60.0], [76.9090909090909, 60.0], [56.0, 809.5454545454545], [55.81818181818181, 809.5454545454545]]"
DVSKTT_thu.VII.8b.8,故史臣於十二使君以前者為外纪以别内殊,故史臣於十二使君以前著爲外紀以别内外,"[[376.9090909090909, 60.90909090909091], [401.9090909090909, 60.90909090909091], [31.0, 455.6363636363636], [6.0, 455.6363636363636]]"
DVSKTT_thu.VII.9a.0,之分自丁先皇以後者為正统以明君臣之分,之分自丁先皇以後著爲正統以明君臣之分,"[[258.90909090909093, 58.0], [283.90909090909093, 58.0], [645.7272727272727, 444.72727272727275], [620.7272727272727, 444.72727272727275]]"
DVSKTT_thu.VII.9a.1,世道升降之幾於此可以見矣丁先皇因吴國,世道升降之幾於此可以見矣丁先皇因吳國,"[[232.8181818181818, 58.0], [278.6363636363636, 58.0], [275.9090909090909, 793.2727272727273], [251.9090909090909, 793.2727272727273]]"
DVSKTT_thu.VII.9a.2,之丧乱平十二使君天典人帰举圖一,之䘮乱平十二使君天𭁈人㱕轝圖混一任丁,"[[203.0, 58.0], [248.8181818181818, 58.0], [248.8181818181818, 776.5454545454545], [224.8181818181818, 776.5454545454545]]"
DVSKTT_thu.VII.9a.3,佃阮刘基鄭之為之輔佐制制朝定,佃阮匐刘基鄭琇之儔為之輔佐剏制朝󰀩定,"[[172.0, 59.0], [218.72727272727272, 59.0], [196.0, 790.4545454545455], [193.8181818181818, 790.4545454545455]]"
DVSKTT_thu.VII.9a.4,立軍旅我越正統之君實自此始論其平戎破,立軍旅我𧻗正統之君實自此始論其平戎破,"[[142.0, 59.0], [187.72727272727272, 59.0], [165.0, 790.4545454545455], [162.9090909090909, 790.4545454545455]]"
DVSKTT_thu.VII.9a.5,教功則伟矣然宗庙来立学校未建故養虎,敵功則偉矣然宗庙未立𭓇校未建設鼎養虎,"[[111.0, 57.0], [158.63636363636363, 57.0], [135.0, 798.9090909090909], [134.63636363636363, 798.9090909090909]]"
DVSKTT_thu.VII.9a.6,以為刑獄之具遗犀纳象徙為貢献之勞禮,以爲刑獄之具遺犀納象徒爲貢献之勞禮樂,"[[82.0, 59.0], [127.72727272727272, 59.0], [105.0, 794.2727272727273], [104.72727272727272, 794.2727272727273]]"
DVSKTT_thu.VII.9a.7,刑政之不脊重門爭拆之不謹卒使身战國施,刑政之不脩重門擊柝之不謹卒使身弑國危,"[[53.0, 59.90909090909091], [441.45454545454544, 59.90909090909091], [76.0, 446.9090909090909], [418.45454545454544, 446.9090909090909]]"
DVSKTT_thu.VII.9a.8,及其子是防微杜渐之無謀也少帝以匆冲,禍及其子是防微杜漸之無謀也少帝以幼虫,"[[22.0, 58.0], [67.81818181818181, 58.0], [46.0, 793.3636363636363], [44.72727272727273, 793.3636363636363]]"
DVSKTT_thu.VII.9b.0,之年嗣銀大之業國家多難社稷偵范加以,之年嗣艱大之業國家多難社稷傾危加以占,"[[240.0, 60.0], [285.72727272727275, 60.0], [263.0, 809.5454545454545], [262.72727272727275, 809.5454545454545]]"
DVSKTT_thu.VII.9b.1,勉擾其南宋師役其北權臣政國内離 2,㓂擾其南宋師侵其北權臣攝政國内離心丁,"[[211.0, 58.0], [253.9090909090909, 58.0], [238.45454545454547, 789.4545454545455], [229.1818181818182, 789.4545454545455]]"
DVSKTT_thu.VII.9b.2,氏乾錄是保邦制治之無策也盖丁氏之典雖,氏訖籙是保󰘊制治之無策也盖丁氏之興雖,"[[178.9090909090909, 59.0], [225.63636363636363, 59.0], [202.0, 808.5454545454545], [199.8181818181818, 808.5454545454545]]"
DVSKTT_thu.VII.9b.3,由於天数及其衰也由三綱之不正焉先皇,出於天数及其衰也由三綱之不正焉先皇廢,"[[149.9090909090909, 58.0], [194.72727272727272, 58.0], [172.0, 795.0], [169.9090909090909, 795.0]]"
DVSKTT_thu.VII.9b.4,嫡立火而文子之恩揆五后並立而夫婦之倫,嫡立少而父子之恩暌五后並立而夫婦之倫,"[[119.0, 58.0], [162.8181818181818, 58.0], [141.0, 811.3636363636363], [140.8181818181818, 811.3636363636363]]"
DVSKTT_thu.VII.9b.5,紊竈仁杜舞以成纂狱之祸而君臣之道丧是,紊𫳭任杜釋以成簒弑之禍而君臣之道䘮是,"[[89.0, 58.0], [138.63636363636363, 58.0], [115.0, 812.3636363636363], [112.63636363636363, 812.3636363636363]]"
DVSKTT_thu.VII.9b.6,則丁氏之典由於先皇丁氏之亡亦由於先皇,則丁氏之興由於先皇丁氏之亡亦由於先皇,"[[59.0, 57.0], [102.81818181818181, 57.0], [81.0, 808.4545454545455], [79.9090909090909, 808.4545454545455]]"
DVSKTT_thu.VII.9b.7,天命之不佑盖人謀之弗臧也黎大行擁,非天命之不佑盖人謀之弗臧也黎大行擁十,"[[31.0, 58.0], [73.9090909090909, 58.0], [53.0, 804.8181818181818], [52.81818181818181, 804.8181818181818]]"
DVSKTT_thu.VII.9b.8,道之推行居攝之事主少國来時受命誅占,道之權行居攝之事主少國危乘時受命誅占,"[[2.0, 57.0], [47.72727272727273, 57.0], [25.0, 810.3636363636363], [23.818181818181817, 810.3636363636363]]"
DVSKTT_thu.VI.10a.0,,洪福凣一,[]
DVSKTT_thu.VI.10a.1,附莫福原,附莫福源,"[[224.0, 131.0], [271.6363636363636, 131.0], [248.0, 311.0], [247.63636363636363, 311.0]]"
DVSKTT_thu.VI.10a.10,I,紀元者二,"[[209.45454545454544, 204.63636363636363], [224.0, 204.63636363636363], [219.45454545454544, 275.45454545454544], [214.0, 275.45454545454544]]"
DVSKTT_thu.VI.10a.2,,光寳,[]
DVSKTT_thu.VI.10a.3,,五年,[]
DVSKTT_thu.VI.10a.4,支 合,茂洽,"[[230.36363636363637, 274.54545454545456], [265.1818181818182, 274.54545454545456], [251.54545454545453, 351.09090909090907], [243.0909090909091, 351.09090909090907]]"
DVSKTT_thu.VI.10a.5,淳福五年,淳福五年,"[[233.0, 316.90909090909093], [260.6363636363636, 316.90909090909093], [247.0, 465.6363636363636], [246.63636363636363, 465.6363636363636]]"
DVSKTT_thu.VI.10a.6,福 0 F,崇康六年,"[[222.8181818181818, 317.90909090909093], [241.0909090909091, 317.90909090909093], [235.63636363636363, 445.54545454545456], [224.63636363636363, 445.54545454545456]]"
DVSKTT_thu.VI.10a.7,卷之十七,卷之十七,"[[195.9090909090909, 48.0], [245.54545454545453, 48.0], [221.0, 250.9090909090909], [217.72727272727272, 250.9090909090909]]"
